127.0.0.1 - - [25/Jul/2024:14:22:02 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:08 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:12 +0530] "GET /eDhanvantari/images/add_icon_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:14 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:14 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:15 +0530] "GET /eDhanvantari/images/posterio_segment.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:15 +0530] "GET /eDhanvantari/images/posterio_segment_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:21 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7831&aptID=0 HTTP/1.1" 200 512534
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:36:21 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
127.0.0.1 - - [25/Jul/2024:23:01:52 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:01:53 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:01:53 +0530] "GET /eDhanvantari/images/ed-banner.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:01:53 +0530] "GET /eDhanvantari/vendors/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:01:53 +0530] "GET /eDhanvantari/build/css/custom.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:01:53 +0530] "GET /eDhanvantari/vendors/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:01:53 +0530] "GET /eDhanvantari/images/RGB%20Original.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:01:53 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/vendors/datatables.net-bs/css/dataTables.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/vendors/datatables.net-buttons-bs/css/buttons.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/build/css/bootstrap-datetimepicker.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/vendors/datatables.net-fixedheader-bs/css/fixedHeader.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/vendors/datatables.net-scroller-bs/css/scroller.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/build/css/fullcalendar.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive-bs/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/build/css/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/build/css/fullcalendar.print.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:52 +0530] "GET /eDhanvantari/images/Preloader_2.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 230951
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/images/Icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/images/Text.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/build/js/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/build/js/fullcalendar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive/js/dataTables.responsive.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/datatables.net/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/build/js/custom.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/build/js/bootstrap-datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/build/js/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/js/datepicker/daterangepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/js/moment/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/vendors/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:02:54 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43993
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/vendors/fastclick/lib/fastclick.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/vendors/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/vendors/validator/validator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:21 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:29 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:29 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:29 +0530] "GET /eDhanvantari/images/delete_icon_1.png HTTP/1.1" 200 1632
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:29 +0530] "GET /eDhanvantari/images/patient_1.png HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:29 +0530] "GET /eDhanvantari/images/visit_view_1.png HTTP/1.1" 200 4954
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:31 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 274252
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:31 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:31 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:31 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:42 +0530] "GET /eDhanvantari/images/patient_2.png HTTP/1.1" 200 4693
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:42 +0530] "GET /eDhanvantari/images/visit_view_2.png HTTP/1.1" 200 4734
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:43 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=7776 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:43 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:48 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:49 +0530] "GET /eDhanvantari/struts/utils.js HTTP/1.1" 200 4730
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:49 +0530] "GET /eDhanvantari/struts/xhtml/styles.css HTTP/1.1" 200 1093
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:49 +0530] "GET /eDhanvantari/struts/dojo/struts_dojo.js HTTP/1.1" 200 545246
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:49 +0530] "GET /eDhanvantari/struts/ajax/dojoRequire.js HTTP/1.1" 200 1168
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:49 +0530] "GET /eDhanvantari/struts/xhtml/validation.js HTTP/1.1" 200 4605
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:49 +0530] "GET /eDhanvantari/struts/css_xhtml/validation.js HTTP/1.1" 200 5484
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:49 +0530] "GET /eDhanvantari/images/add_icon_1.png HTTP/1.1" 200 1352
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:50 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:50 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:51 +0530] "GET /eDhanvantari/images/posterio_segment_1.png HTTP/1.1" 200 5115
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:51 +0530] "GET /eDhanvantari/images/posterio_segment.png HTTP/1.1" 200 5114
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:53 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 200 512479
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:54 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:03:54 +0530] "GET /eDhanvantari/struts/dojo/src/widget/templates/images/combo_box_arrow.png HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:07:34 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:07:34 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:07:40 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 200 512480
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:07:40 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:07:43 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=Nitin3085 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:07:43 +0530] "GET /eDhanvantari/images/wrong.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:20:59 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:20:59 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:21:01 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 200 512479
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:21:01 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:21:01 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:28:18 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=Nitin3085 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:40:10 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 500 407482
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:40:29 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:40:29 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:40:41 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 500 4418
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:40:41 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:40:43 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 500 4418
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:40 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 500 4418
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:41 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 500 4418
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:41 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7776&aptID=0 HTTP/1.1" 500 4418
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:44 +0530] "GET /eDhanvantari HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:45 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:52 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 230951
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:52 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:53 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:53 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:53 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:53 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:53 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:41:53 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:01 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43993
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:01 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:01 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:01 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:01 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:01 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:04 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:04 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:07 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 274252
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:07 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:07 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:07 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:10 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=7831 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:10 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:15 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:17 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:17 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:23 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7831&aptID=0 HTTP/1.1" 200 512534
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:23 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:30 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=Nitin3085 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:33 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/css/bootstrap.min.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:52 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:52 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:56 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=7831&aptID=0 HTTP/1.1" 200 512534
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:56 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:23:42:56 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=0&careType=OPD HTTP/1.1" 200 32
